job_id,title,company,job_url,location,description_text,title_relevance,description_relevance
4150901170,Business Intelligence Analyst II,Pinterest,https://www.linkedin.com/jobs/view/4150901170/,"San Francisco, CA",,9.0,
4174148463,"Associate Consultant / Consultant, Insights and Analytics",Blue Matter,https://www.linkedin.com/jobs/view/4174148463/,"San Francisco, CA",,9.0,
4178113123,Sr. Business Intelligence Analyst,Pinterest,https://www.linkedin.com/jobs/view/4178113123/,"San Francisco, CA",,9.0,
4178892218,Data Analyst (Analyst),TalentAlly,https://www.linkedin.com/jobs/view/4178892218/,"San Francisco, CA",,9.0,
4118980821,Data Analyst,Cognizant,https://www.linkedin.com/jobs/view/4118980821/,"Palo Alto, CA",,9.0,
4176430546,Data Analyst,Creospan Inc.,https://www.linkedin.com/jobs/view/4176430546/,"Sunnyvale, CA",,9.0,
4045418061,Junior Data Analyst (Remote),SynergisticIT,https://www.linkedin.com/jobs/view/4045418061/,"Los Angeles, CA",,9.0,
4122406605,Lead Data Analyst,Cardless,https://www.linkedin.com/jobs/view/4122406605/,"San Francisco, CA",,9.0,
4178634598,Data Analyst III,INSPYR Solutions,https://www.linkedin.com/jobs/view/4178634598/,United States,,9.0,
4176969806,"Product Insights Analyst, Google Customer Solutions",Google,https://www.linkedin.com/jobs/view/4176969806/,"Los Angeles, CA",,9.0,
4178687065,Decision Scientist,Fractal,https://www.linkedin.com/jobs/view/4178687065/,"Sunnyvale, CA",,9.0,
4125553900,Business Intelligence (BI) Analyst,Panda Restaurant Group,https://www.linkedin.com/jobs/view/4125553900/,"Rosemead, CA",,9.0,
4173753155,Business Data Analyst,ServiceUp,https://www.linkedin.com/jobs/view/4173753155/,"California, United States",,9.0,
4092115912,"Analyst, Business and Data Strategy",Los Angeles Football Club (LAFC),https://www.linkedin.com/jobs/view/4092115912/,"Los Angeles, CA",,9.0,
4133927941,Data Science Graduate,Hewlett Packard Enterprise,https://www.linkedin.com/jobs/view/4133927941/,"Milpitas, CA",,9.0,
4045411811,Data Analyst - Junior (Remote),SynergisticIT,https://www.linkedin.com/jobs/view/4045411811/,"Los Angeles, CA",,9.0,
4179196997,Advanced Analytics Analyst,U.S. Bank,https://www.linkedin.com/jobs/view/4179196997/,"Los Angeles, CA",,9.0,
4079375052,"Senior Manager, Business Intelligence and Data Analytics",Talkdesk,https://www.linkedin.com/jobs/view/4079375052/,"Palo Alto, CA",,9.0,
4168106431,Product Analyst,Inkitt,https://www.linkedin.com/jobs/view/4168106431/,"San Francisco, CA",,9.0,
4176479278,Data Analyst,Bio-Techne,https://www.linkedin.com/jobs/view/4176479278/,"California, United States",,9.0,
4147100872,Data Analyst|7228,ALTEN,https://www.linkedin.com/jobs/view/4147100872/,"San Diego, CA",,9.0,
4177114668,Staff Data Scientist - Inference & Algorithms,LinkedIn,https://www.linkedin.com/jobs/view/4177114668/,"Sunnyvale, CA",,9.0,
4119591648,Data Analyst,Recidiviz,https://www.linkedin.com/jobs/view/4119591648/,"Oakland, CA",,9.0,
4174942244,Full-Time Technical Data Analyst,DS Technologies Inc,https://www.linkedin.com/jobs/view/4174942244/,"Mountain View, CA",,9.0,
4170688580,Senior Consultant - Data Analyst,CompassX Group,https://www.linkedin.com/jobs/view/4170688580/,"Irvine, CA",,9.0,
4164908874,Quantitative Research Analyst,Victory Capital,https://www.linkedin.com/jobs/view/4164908874/,"San Francisco, CA",,9.0,
4157897730,Data Analytics & Insights Intern,Common Sense Media,https://www.linkedin.com/jobs/view/4157897730/,"San Francisco, CA",,9.0,
4161392242,"Data Science Manager, Analytics",Meta,https://www.linkedin.com/jobs/view/4161392242/,"San Francisco, CA",,9.0,
4076504724,"Data Scientist, Product Analytics (Early Career) - USDS",TikTok,https://www.linkedin.com/jobs/view/4076504724/,"Mountain View, CA",,9.0,
